6262000
14000
23404000
19984000
19539000
8851000
11130000
11586000
16787000
4371000
0
24226000
18653000
22031000
8908000
10772000
11308000
12180000
7119000
7486000
6024000
1524000
0
1622000
8181000
18433000
1934000
0
7550000
2683000
9191000
6429000
14449000
8685000
15545000
9945000
8938000
9011000
9743000
1361000
3849000
5117000
3851000
5114000
5102000
10155000
8264000
7879000
9515000
5144000
