0
0
0
0
0
0
0
0
0
0
0
0
0
434000
0
0
0
0
1771000
0
0
0
1000
0
0
0
0
0
0
0
0
0
2019000
475000
0
0
0
0
520000
504000
0
0
0
0
0
2184000
0
139000
0
0
